,Promoter,Threshold,Activation,S5PInt,S2PInt,Contact,DistActivation
1508,1,90,30,5.3846,1.6216216216216217,3.8299999999999996,125.14474329801048
1509,1,90,30,3.5275,0.5405405405405406,1.9599999999999997,138.58005093937626
1510,1,90,30,2.768,1.0810810810810811,1.02,142.09828684703473
1511,1,90,30,9.5224,5.210810810810811,8.940000000000001,146.14221136633222
1512,1,90,30,12.0283,6.497297297297297,12.12,133.63546649154387
1513,1,90,30,8.6924,6.281081081081081,7.369999999999999,131.66725057335236
1514,1,90,30,9.5752,4.864864864864865,8.81,129.96831737061018
1515,1,90,30,6.7253,2.7027027027027026,5.430000000000001,125.64568211447934
1516,1,90,30,8.3846,3.2432432432432434,5.71,120.35304642054854
1517,1,90,30,9.4794,5.405405405405405,7.959999999999999,134.250513887025
1518,1,90,30,5.5506,2.8972972972972975,4.36,120.01604592541118
1519,1,90,30,10.8668,7.027027027027027,8.84,143.7711162454477
1520,1,100,30,7.7703,3.2432432432432434,6.25,147.23035586130644
1521,1,100,30,8.0546,5.0162162162162165,6.409999999999999,162.8449681750773
1522,1,100,30,3.2993,0.918918918918919,1.27,117.47375223119295
1523,1,100,30,4.9579,2.1621621621621623,3.59,134.6154290914721
1524,1,100,30,14.0299,5.945945945945946,12.68,138.74469891676344
1525,1,100,30,1.9846,0.0,0.05,
1526,1,100,30,8.3266,3.2432432432432434,6.4399999999999995,117.29303144246501
1527,1,100,30,4.236,2.1621621621621623,1.67,183.4645302098015
1528,1,100,30,6.2158,1.0810810810810811,4.390000000000001,111.16870945309769
1529,1,100,30,19.5129,8.032432432432433,17.669999999999998,132.43712549666836
1530,1,100,30,9.0226,2.1621621621621623,6.56,153.235962891728
1531,1,100,30,6.2951,3.945945945945946,4.95,132.6878092631094
1532,1,100,30,9.4965,4.940540540540541,7.9799999999999995,142.46499020372013
1533,1,100,30,6.0323,2.1621621621621623,3.04,156.17939356824462
1534,1,100,30,2.0126,0.0,0.13,
1535,1,100,30,10.5697,5.9459459459459465,9.830000000000002,130.15734243623945
1536,1,100,30,9.2925,5.297297297297297,8.430000000000001,138.0162028556937
1537,1,100,30,10.4423,4.864864864864865,9.0,141.9117026597736
1538,1,100,30,11.3764,5.405405405405405,9.879999999999999,150.19186642936725
1539,1,100,30,7.8159,2.7027027027027026,4.66,128.98125405679292
1540,1,10,50,2.1207,0.5405405405405406,0.16999999999999998,464.51034957917875
1541,1,10,50,5.6945,8.108108108108109,4.1,218.12116206579805
1542,1,10,50,3.2079,2.7027027027027026,1.4200000000000002,230.55388318033738
1543,1,10,50,3.0792,2.7027027027027026,1.81,183.49227576759267
1544,1,10,50,13.4864,20.0,14.77,198.5291958461422
1545,1,10,50,6.0052,5.945945945945946,4.86,211.36376266818232
1546,1,10,50,9.6138,13.859459459459458,9.940000000000001,178.33637082674235
1547,1,10,50,2.3927,1.0810810810810811,1.2600000000000002,137.52287821346377
1548,1,10,50,3.5006,4.551351351351352,1.97,204.56532517982447
1549,1,10,50,3.9431,3.7837837837837838,2.98,172.94240008970903
1550,1,10,50,2.7091,2.281081081081081,1.28,206.17244352673805
1551,1,10,50,5.1503,3.7837837837837838,4.3100000000000005,154.60864206107422
1552,1,10,50,5.7122,5.945945945945946,4.0,251.5006313871656
1553,1,10,50,4.8465,5.945945945945946,3.17,248.47418173241752
1554,1,10,50,5.7289,7.535135135135135,4.2299999999999995,221.03777135485436
1555,1,10,50,4.6474,6.940540540540541,4.91,191.58740734828433
1556,1,10,50,3.8382,4.324324324324325,2.75,167.56464339270076
1557,1,10,50,12.0624,19.45945945945946,12.88,207.76577268464757
1558,1,10,50,8.8757,9.18918918918919,8.620000000000001,165.31435389924974
1559,1,10,50,3.8893,3.7837837837837838,2.1799999999999997,215.68520162400358
1560,1,20,50,3.4709,3.0486486486486486,2.5599999999999996,146.2260731354726
1561,1,20,50,3.6674,3.9351351351351354,1.6599999999999997,236.9852331762553
1562,1,20,50,1.9086,0.0,0.0,
1563,1,20,50,3.2915,2.1621621621621623,1.3699999999999999,168.28290489351923
1564,1,20,50,3.0986,2.151351351351351,2.0700000000000003,165.12611083432242
1565,1,20,50,6.0711,8.302702702702703,5.87,186.46108046549034
1566,1,20,50,4.4048,3.372972972972973,3.88,119.16598379421873
1567,1,20,50,7.9815,11.805405405405406,9.860000000000001,164.6228838045289
1568,1,20,50,3.9508,3.2432432432432434,1.94,229.37850244162686
1569,1,20,50,4.6672,5.945945945945946,4.17,180.57214958745283
1570,1,20,50,3.4619,2.5189189189189194,1.92,196.4552305967755
1571,1,20,50,8.7056,10.021621621621623,8.120000000000001,162.30441623100592
1572,1,20,50,5.8808,4.864864864864865,4.2,193.17523836190696
1573,1,20,50,4.1439,3.7837837837837838,2.38,185.4134450103189
1574,1,20,50,3.8878,3.7837837837837838,1.6,236.384223477351
1575,1,20,50,3.0286,3.2432432432432434,0.63,260.53147203411555
1576,1,20,50,8.8402,13.513513513513516,9.05,174.26626150894077
1577,1,20,50,5.959,10.27027027027027,6.63,209.8678057515343
1578,1,20,50,7.3504,9.18918918918919,6.130000000000001,195.40325551997338
1579,1,20,50,5.5012,6.486486486486487,4.5,168.86223121386232
1580,1,30,50,2.5816,0.0,0.08,
1581,1,30,50,4.2263,4.864864864864865,2.9699999999999998,203.34858336118518
1582,1,30,50,2.2823,0.0,0.0,
1583,1,30,50,3.4925,2.1621621621621623,1.19,226.35550963945875
1584,1,30,50,9.0532,11.891891891891891,11.25,175.98482355143832
1585,1,30,50,8.3271,8.540540540540542,8.01,171.9284996783701
1586,1,30,50,5.0679,6.486486486486487,4.8100000000000005,171.97860553569035
1587,1,30,50,4.3794,2.1621621621621623,2.43,120.79568267335479
1588,1,30,50,4.8141,5.913513513513513,3.21,192.51548729037722
1589,1,30,50,3.6575,1.0810810810810811,2.22,115.23915616033756
1590,1,30,50,9.7041,14.443243243243241,9.85,179.86465180429437
1591,1,30,50,2.6091,0.0,0.04,
1592,1,30,50,11.9126,9.956756756756757,10.32,172.07808146464177
1593,1,30,50,10.3534,16.572972972972973,10.33,204.94513053379018
1594,1,30,50,8.8406,7.729729729729731,7.010000000000001,182.19782253392233
1595,1,30,50,3.4283,1.6216216216216217,1.5699999999999998,144.0841397386928
1596,1,30,50,8.4788,11.535135135135135,9.31,181.2291914132193
1597,1,30,50,2.616,1.0810810810810811,0.5900000000000001,224.33451409181774
1598,1,30,50,2.383,1.0810810810810811,0.0,303.4507295694368
1599,1,30,50,3.9828,3.2432432432432434,1.92,184.00425127776444
1600,1,40,50,4.3367,2.1621621621621623,1.9400000000000002,191.32645177868494
1601,1,40,50,7.0938,8.64864864864865,5.35,193.70504104343783
1602,1,40,50,3.13,1.6216216216216217,1.6600000000000001,198.03962142688036
1603,1,40,50,4.0557,5.405405405405405,3.44,196.69894790786492
1604,1,40,50,6.8607,8.108108108108109,7.3100000000000005,144.2835319308487
1605,1,40,50,6.8279,7.5675675675675675,6.5,165.23958452796973
1606,1,40,50,6.1547,7.027027027027027,6.25,169.91680167462076
1607,1,40,50,7.4088,7.5675675675675675,8.35,128.67813909568878
1608,1,40,50,12.2133,15.675675675675674,11.8,180.14453758109082
1609,1,40,50,7.8906,7.729729729729729,8.22,157.97647481864112
1610,1,40,50,2.1469,0.0,0.26,
1611,1,40,50,2.5204,0.5405405405405406,0.32999999999999996,147.26795082917968
1612,1,40,50,7.4669,7.5675675675675675,6.58,167.09303945102036
1613,1,40,50,2.1254,0.5405405405405406,0.1,243.6516074666252
1614,1,40,50,8.6075,10.81081081081081,8.75,163.64258776196735
1615,1,40,50,5.0223,4.324324324324325,3.34,153.25220081108304
1616,1,40,50,3.3216,3.2432432432432434,1.04,207.2921828255064
1617,1,40,50,3.0033,1.6216216216216217,1.44,131.42334527325863
1618,1,40,50,6.034,6.486486486486487,5.279999999999999,154.6076995989511
1619,1,40,50,6.151,9.72972972972973,7.019999999999999,177.49304368267744
1620,1,50,50,4.5431,3.2432432432432434,3.1,176.91880752103077
1621,1,50,50,5.6601,5.221621621621622,4.42,181.15129138805938
1622,1,50,50,9.468,9.664864864864864,10.17,138.27229648521867
1623,1,50,50,10.6702,8.886486486486486,12.85,152.90475211614063
1624,1,50,50,7.9604,4.237837837837838,5.659999999999999,125.76395066278559
1625,1,50,50,9.1264,9.18918918918919,7.95,155.45734513615048
1626,1,50,50,5.6965,5.232432432432432,4.62,179.28743100581798
1627,1,50,50,6.1624,7.027027027027027,5.01,196.95738499414603
1628,1,50,50,4.2162,3.7837837837837838,2.54,159.66058500970328
1629,1,50,50,12.8169,17.01621621621622,15.24,162.52576365146268
1630,1,50,50,6.1896,5.405405405405405,4.58,186.70579797733825
1631,1,50,50,7.107,5.945945945945946,5.61,173.87060312686663
1632,1,50,50,4.8256,3.7837837837837838,3.13,184.3331171850043
1633,1,50,50,2.6078,0.0,0.01,
1634,1,50,50,4.5352,3.7837837837837838,2.87,188.32303353255742
1635,1,50,50,8.4758,9.502702702702702,9.49,136.71010407629825
1636,1,50,50,7.3754,8.64864864864865,7.780000000000001,151.35391152163965
1637,1,50,50,7.2951,8.108108108108109,7.1,166.15529733420706
1638,1,50,50,4.1486,3.7837837837837838,2.4299999999999997,177.46460767046457
1639,1,50,50,4.1872,2.724324324324324,1.29,171.81438342724812
1640,1,60,50,13.3413,13.49189189189189,13.09,135.11671324380507
1641,1,60,50,9.627,10.248648648648649,8.96,150.67962918000373
1642,1,60,50,6.4899,7.027027027027027,5.61,155.0266265953856
1643,1,60,50,2.5697,1.0810810810810811,1.24,149.1531811835997
1644,1,60,50,9.9793,11.664864864864864,10.5,153.2308287041058
1645,1,60,50,7.9813,6.713513513513513,7.530000000000001,154.7420201813187
1646,1,60,50,9.3574,8.216216216216216,8.25,145.15618849511498
1647,1,60,50,2.9785,0.5405405405405406,0.7699999999999999,132.5220854804985
1648,1,60,50,10.535,10.64864864864865,10.99,159.14985425980325
1649,1,60,50,5.8048,5.405405405405405,4.880000000000001,141.66060905874784
1650,1,60,50,4.0747,2.7027027027027026,1.8400000000000003,209.3638050689952
1651,1,60,50,2.1308,0.0,0.0,
1652,1,60,50,3.5696,2.1621621621621623,2.21,121.32907882979885
1653,1,60,50,4.0041,1.6216216216216217,1.49,133.7371509474274
1654,1,60,50,5.184,5.945945945945946,4.09,190.66108019120222
1655,1,60,50,6.5912,6.162162162162162,5.4399999999999995,150.80716863641302
1656,1,60,50,8.3359,10.27027027027027,6.4300000000000015,178.80253306040413
1657,1,60,50,5.2059,4.864864864864865,3.4900000000000007,161.40641236907015
1658,1,60,50,2.7804,1.0810810810810811,0.64,185.54515051247887
1659,1,60,50,5.7161,5.286486486486487,5.31,155.28837818940298
1660,1,70,50,4.871,3.7837837837837838,2.41,211.80738685108187
1661,1,70,50,3.0587,2.1621621621621623,1.27,235.53584793052815
1662,1,70,50,5.5955,3.2432432432432434,4.49,151.3925532142595
1663,1,70,50,2.8431,0.5405405405405406,0.18,221.6322949285066
1664,1,70,50,7.4973,5.945945945945946,7.109999999999999,128.67230087590775
1665,1,70,50,3.8975,2.1621621621621623,2.2299999999999995,167.48619066333234
1666,1,70,50,12.7146,12.064864864864864,14.470000000000002,129.54373537679967
1667,1,70,50,9.025,8.108108108108109,9.36,131.7281027226888
1668,1,70,50,6.482,5.967567567567568,4.75,156.10249873085812
1669,1,70,50,6.6297,7.113513513513513,5.84,171.9250372466157
1670,1,70,50,5.2943,4.324324324324325,4.069999999999999,165.9362442162896
1671,1,70,50,8.1115,8.64864864864865,8.69,153.73630312239783
1672,1,70,50,5.4945,5.005405405405405,3.4099999999999993,193.9785952368317
1673,1,70,50,4.3114,2.1621621621621623,2.17,171.01164149087538
1674,1,70,50,4.2634,3.2432432432432434,3.15,155.41296375330646
1675,1,70,50,11.2521,11.891891891891891,12.940000000000001,159.8743491114057
1676,1,70,50,8.7976,8.108108108108109,8.360000000000001,144.7543032533307
1677,1,70,50,5.3675,4.043243243243244,5.1899999999999995,132.38987086008046
1678,1,70,50,7.7408,6.508108108108108,6.760000000000001,158.01595416566454
1679,1,70,50,8.3443,5.9459459459459465,8.17,132.36775211105066
1680,1,75,50,11.412,11.891891891891891,11.61,151.90749787177228
1681,1,75,50,6.4479,3.7837837837837838,5.880000000000001,157.26073500841525
1682,1,75,50,3.0647,0.5405405405405406,1.0699999999999998,105.33941705042923
1683,1,75,50,10.9915,9.978378378378377,11.129999999999999,143.39504541649958
1684,1,75,50,4.4817,2.7027027027027026,2.71,166.5084949712179
1685,1,75,50,2.5525,0.5405405405405406,0.15,246.19360842465503
1686,1,75,50,6.7495,5.945945945945946,5.12,151.0407405507862
1687,1,75,50,4.2644,3.2432432432432434,2.2800000000000002,217.18317020835195
1688,1,75,50,1.9819,0.0,0.05,
1689,1,75,50,2.872,0.5405405405405406,0.6799999999999999,122.76457777947063
1690,1,75,50,4.7203,3.7837837837837838,2.73,167.95255027761914
1691,1,75,50,16.2942,16.032432432432433,16.78,147.04912015874135
1692,1,75,50,5.3797,3.2432432432432434,3.5700000000000003,142.97697159795354
1693,1,75,50,7.8104,5.816216216216216,5.890000000000001,169.77324261944898
1694,1,75,50,16.2552,14.64864864864865,17.41,146.9822716778547
1695,1,75,50,3.5539,1.0810810810810811,1.44,125.08235036976824
1696,1,75,50,6.1762,3.2432432432432434,5.0200000000000005,147.78141282182224
1697,1,75,50,4.1359,2.4,2.1399999999999997,177.69911183467488
1698,1,75,50,2.3597,0.0,0.04,
1699,1,75,50,9.3891,8.94054054054054,8.629999999999999,159.50840627071878
1700,1,80,50,2.4193,0.0,0.01,
1701,1,80,50,6.5246,4.172972972972973,4.2700000000000005,150.26580720275095
1702,1,80,50,2.3384,0.5405405405405406,0.38,124.46883133291455
1703,1,80,50,2.5083,0.5405405405405406,0.67,152.75688366041092
1704,1,80,50,4.4732,3.2432432432432434,2.9899999999999998,131.74442924532568
1705,1,80,50,5.4312,5.405405405405405,5.42,148.43705454620877
1706,1,80,50,15.5123,10.572972972972973,12.529999999999998,167.70527529562443
1707,1,80,50,9.3757,8.508108108108107,8.809999999999999,169.95607555447788
1708,1,80,50,7.8347,6.486486486486487,6.05,154.07315523805687
1709,1,80,50,12.0431,10.81081081081081,11.47,154.70177837715605
1710,1,80,50,2.3094,0.0,0.0,
1711,1,80,50,8.4449,8.108108108108109,8.129999999999999,152.3521812703634
1712,1,80,50,5.1802,3.7837837837837838,3.9099999999999993,158.0658243398486
1713,1,80,50,10.0814,8.648648648648647,9.06,159.95796473911184
1714,1,80,50,7.1284,4.864864864864865,4.92,149.4019482704491
1715,1,80,50,5.8636,4.864864864864865,3.7,174.8658167609058
1716,1,80,50,10.8307,9.2,10.96,134.50495997175415
1717,1,80,50,4.1422,2.691891891891892,2.8,191.86243624337447
1718,1,80,50,4.1329,2.854054054054054,4.39,116.42726751533142
1719,1,80,50,2.271,0.0,0.06999999999999999,
1720,1,90,50,4.001,2.1621621621621623,2.37,154.6614096531891
1721,1,90,50,5.6688,2.464864864864865,3.16,175.17644989536143
1722,1,90,50,7.7493,7.027027027027027,7.87,166.37079412272846
1723,1,90,50,3.283,1.0810810810810811,0.95,184.3613332387527
1724,1,90,50,7.3854,7.027027027027026,5.789999999999999,155.18686436058948
1725,1,90,50,1.9322,0.0,0.0,
1726,1,90,50,3.9413,3.2432432432432434,2.9299999999999997,172.85938681453297
1727,1,90,50,5.0698,5.945945945945946,3.04,161.02171266364914
1728,1,90,50,4.3965,2.5405405405405403,2.4699999999999998,187.00690580546922
1729,1,90,50,3.6304,2.7027027027027026,1.58,180.9609062622169
1730,1,90,50,3.0004,0.5405405405405406,0.35,123.61981330985756
1731,1,90,50,5.7206,3.2432432432432434,4.39,135.21176121733572
1732,1,90,50,5.9256,2.9837837837837835,4.93,122.72611778311553
